1522491264 1874730624 1840929664 
615453312 9254784 958899840 
1375138688 1768217216 380538752 
1401663104 690162560 115942016 
926640000 221394560 1578541952 
1036249728 600555392 719535744 
1059699584 2029859456 494376832 
1877395072 372528000 370997888 
1020718976 637849216 1083075456 
757809792 1241630592 629495424 
1192231808 1487932032 344989568 
1563451008 1980832640 2108904064 
1268381568 1515054720 1969861504 
331160192 1438076800 1353051776 
1618070400 1825923712 687875968 
578844288 1577149312 2105813632 
588021632 1755676288 946895744 
617706112 1626625920 2052916864 
1972835200 1950694016 391098240 
1970212480 1858939776 2011660928 
1781958528 1176737408 1760215936 
2118142592 1161879424 792895104 
742906752 1616351872 864466816 
1377052288 482112384 1236621952 
933236608 912273024 1369475968 
6398592 598009728 1382987392 
768353152 753166976 1898790784 
319274624 2006399872 574993024 
424744832 1668499072 1893323648 
638417536 1822977920 897142400 
1860955008 943964800 1800095616 
157406848 1923449728 1534102144 
483499904 1978982016 1079942016 
1553715840 1750300544 813328000 
2012164992 458070656 1818808192 
347762304 749685632 1368253056 
1462347648 754775680 2104943488 
1541712512 1043201920 973733504 
748551040 22672000 1989007232 
992577152 939299712 997571200 
1826697088 1982041728 1894427520 
2118124160 2101348224 2134906496 
339755904 4246144 1262641024 
1095179904 1649761152 41947776 
436221824 92317312 922874752 
411425408 605130624 2075438720 
564005760 1884955264 1938712448 
1110128256 2097259392 444918400 
974045056 1840004736 126139264 
1376662144 682268544 293586560 
2063553408 1149106816 1207562112 
1198378624 617180032 1507607168 
1343539072 935220864 2109408128 
2091977344 9641856 557407872 
1110186880 1644450432 2022504320 
1629939328 167031680 1365121664 
244993920 2068770432 1617742720 
1824940672 684926848 569996928 
1550607232 2026187392 349142912 
1039040128 944470912 610431616 
1604802432 1987446400 1776423808 
1361459840 770879360 962072192 
982002560 1528332928 331974528 
1121752704 1595261824 1623280256 
1824776064 634101376 266525568 
187208320 872003456 1399662208 
549942144 1440111232 1543704448 
596192896 421235584 1456644736 
653780864 1550300800 1270293376 
111504000 2121285504 986758784 
1861368704 139899520 1266947968 
2047624832 883217280 1903065728 
1321955200 1541557888 1646717824 
301253248 2019444608 815453824 
1750107008 1014073984 1070899072 
1593695872 2071567232 233624192 
2084992896 1817405056 729428864 
904829568 1011601280 73625216 
2074758016 1048502912 503097216 
24508032 2061624192 1411754624 
653328256 1951596160 1534655360 
233501312 474011520 742557312 
189240192 894876288 1518612352 
1057787520 1269148544 242287232 
768804736 284759680 1231766400 
532793984 700800896 1557143168 
888167296 2052133504 24328064 
1004119680 1510798208 27712128 
1601474432 769502848 941165440 
868950656 1038182272 556021376 
434938752 1900407424 1045544832 
2054504064 769637248 1159672448 
