491942209 754294361 -234268907 
1722483393 -1393280212 -1229547287 
233172413 662693640 896267335 
42900252 -2049276114 1205750571 
2064064374 -228240718 1312664103 
-1972751693 492506402 849562340 
-1648606322 -1575887340 297151843 
-1511169114 -2037968144 -1028047576 
1535137862 -846377089 1801556524 
1254061880 1895317219 -1181805968 
-412592119 -926205679 284663465 
137649336 -1383144143 -1055677248 
-1762668026 1969858485 -657581512 
-649398439 512578795 1020833612 
-1732498627 -388305591 -2002653710 
-1282075728 -480271891 233743277 
-19728072 -567453505 600228772 
-954616959 1118605659 -122920505 
1794093571 1522350873 -392015856 
-174275068 1200411317 -1770332142 
-1641350036 1300904199 -1268464510 
871002273 -1319860793 231965047 
-1025303870 -787574936 659993743 
-1178207229 1568305918 1859660939 
1912957198 1113646992 42901856 
1920222391 1660720837 1596498890 
1335167701 -1766637728 -306571059 
1384345 466717179 -132827359 
785835152 518659984 -269535873 
-1528662355 -13450293 -1593282089 
1487967536 1714976682 -400123478 
-330652130 69854065 2030688610 
-1203867955 -1768393051 391422961 
-766922680 -2085832937 -113215934 
-931318825 -345843274 369498624 
-2100016836 1209076258 -1148365930 
1007945874 1818983218 -1697690663 
1733706271 -1999209109 -496526795 
179070489 965095813 -1677520517 
1837007272 -648968403 -1448093958 
145229226 -104576061 1580516759 
1907810954 577540456 1432092469 
1186982695 1757562314 -1416334287 
1329432399 -846128285 -1506341990 
-566243699 627592923 -717844910 
-1072199396 438158495 -1049392736 
-382687607 -1382036909 1273098901 
-1493694834 634181444 -968782538 
-1264057123 -1217349289 -1952767732 
809470446 753354682 -728591812 
-1717441036 1161235636 524317501 
-371374643 -1945481652 1561407732 
-250479191 47197225 -941286584 
1393683322 1002418330 -2041866787 
776208017 -79462036 1030300228 
1550222349 -329059909 84758604 
-1330055891 -70229829 609961142 
-1773059156 214954881 723724466 
663076015 2089305969 -647079007 
-1616935148 935914845 -26835104 
515867865 1570551645 -1932377817 
684645273 -1982542350 1896867682 
-1882617455 964017537 1058789019 
-2052613117 1986702054 1686945563 
